TransactionID,CustomerID,ProductID,Quantity,Price,TransactionDate
T05006,C1405,P516,2,237.17,2025-03-15
T05007,C1184,P268,6,164.48,2025-06-03
T05008,C1972,P140,10,315.04,2025-06-09
T05009,C1300,P161,7,376.34,2025-05-28
T05010,C1227,P440,8,387.54,2025-05-11
T05011,C1681,P323,6,217.87,2025-02-04
T05012,C1720,P499,5,79.12,2025-02-23
T05013,C1104,P337,6,406.24,2025-06-24
T05014,C1441,P432,9,487.61,2025-06-05
T05015,C1350,P390,9,80.45,2025-03-06
T05016,C1200,P206,4,307.27,2025-03-04
T05017,C1382,P537,6,372.92,2025-05-21
T05018,C1036,P499,4,173.18,2025-01-17
T05019,C1941,P340,6,20.11,2025-05-06
T05020,C1637,P112,2,228.67,2025-02-19
T05021,C1134,P212,4,427.43,2025-02-25
T05022,C1520,P420,1,379.56,2025-05-05
T05023,C1852,P100,6,337.18,2025-06-21
T05024,C1259,P140,2,443.11,2025-06-22
T05025,C1014,P374,3,341.51,2025-03-04
T05026,C1424,P155,1,87.64,2025-03-21
T05027,C1943,P132,5,478.74,2025-06-07
T05028,C1105,P101,1,415.15,2025-06-29
T05029,C1270,P365,10,282.81,2025-06-24
T05030,C1150,P199,5,205.6,2025-04-17
T05031,C1171,P533,9,37.93,2025-02-16
T05032,C1996,P264,5,272.29,2025-03-07
T05033,C1685,P364,9,412.66,2025-04-16
T05034,C1143,P376,3,300.21,2025-04-24
T05035,C1473,P441,6,427.27,2025-05-07
T05036,C1949,P430,4,252.13,2025-04-25
T05037,C1948,P158,3,386.02,2025-06-01
T05038,C1840,P170,5,334.03,2025-06-16
T05039,C1206,P224,9,134.17,2025-03-28
T05040,C1491,P122,1,61.37,2025-03-31
T05041,C1831,P199,10,297.86,2025-06-01
T05042,C1582,P261,10,447.68,2025-05-02
T05043,C1238,P561,2,93.88,2025-05-02
T05044,C1217,P336,2,260.51,2025-05-20
T05045,C1887,P343,5,185.26,2025-05-19
T05046,C1008,P437,7,491.8,2025-04-01
T05047,C1333,P328,7,52.95,2025-06-20
T05048,C1767,P433,10,136.41,2025-03-16
T05049,C1496,P453,2,204.21,2025-02-15
T05050,C1832,P180,8,449.66,2025-03-03
T05051,C1356,P411,7,245.31,2025-02-06
T05052,C1131,P192,9,23.17,2025-02-12
T05053,C1946,P108,2,44.08,2025-05-26
T05054,C1043,P113,10,207.57,2025-06-19
T05055,C1540,P384,4,338.37,2025-04-09
T05056,C1631,P497,8,338.97,2025-06-26
T05057,C1020,P237,10,62.46,2025-02-26
T05058,C1186,P594,1,248.28,2025-04-17
T05059,C1556,P279,6,211.97,2025-04-13
T05060,C1935,P387,6,133.22,2025-05-03
T05061,C1022,P521,4,204.66,2025-03-12
T05062,C1975,P478,6,145.84,2025-06-15
T05063,C1497,P304,7,486.3,2025-06-17
T05064,C1028,P525,6,298.78,2025-06-28
T05065,C1785,P234,10,354.55,2025-03-05
T05066,C1298,P462,9,168.98,2025-05-23
T05067,C1924,P451,9,59.49,2025-04-09
T05068,C1468,P479,8,47.71,2025-04-06
T05069,C1299,P450,1,396.15,2025-06-14
T05070,C1290,P308,4,276.27,2025-05-21
T05071,C1029,P475,2,300.75,2025-05-04
T05072,C1761,P233,6,479.71,2025-05-01
T05073,C1536,P491,6,351.61,2025-04-11
T05074,C1697,P446,6,426.51,2025-01-20
T05075,C1127,P409,4,445.72,2025-06-02
T05076,C1858,P211,2,457.23,2025-05-27
T05077,C1406,P300,3,137.28,2025-05-16
T05078,C1438,P505,1,91.12,2025-05-23
T05079,C1356,P544,7,451.88,2025-01-19
T05080,C1587,P550,7,41.37,2025-04-26
T05081,C1923,P506,10,73.48,2025-03-08
T05082,C1809,P262,1,243.7,2025-04-08
T05083,C1241,P529,4,31.36,2025-02-24
T05084,C1647,P470,7,98.96,2025-03-06
T05085,C1732,P251,2,289.39,2025-02-18
T05086,C1171,P449,1,356.32,2025-06-24
T05087,C1961,P106,9,342.43,2025-04-30
T05088,C1877,P166,3,29.62,2025-04-20
T05089,C1831,P210,5,171.49,2025-03-19
T05090,C1811,P209,1,390.84,2025-05-03
T05091,C1953,P313,10,425.94,2025-04-11
T05092,C1215,P265,10,227.9,2025-02-18
T05093,C1906,P211,9,66.86,2025-03-30
T05094,C1698,P423,8,421.35,2025-01-02
T05095,C1076,P491,10,15.23,2025-04-12
T05096,C1720,P336,10,349.95,2025-04-12
T05097,C1173,P364,5,114.69,2025-04-05
T05098,C1456,P442,1,96.85,2025-05-19
T05099,C1484,P162,4,234.64,2025-01-18
T05100,C1646,P492,4,179.17,2025-02-12
T05101,C1218,P223,5,272.52,2025-01-23
T05102,C1557,P411,4,307.4,2025-05-06
T05103,C1829,P401,10,163.74,2025-01-06
T05104,C1855,P526,10,54.0,2025-03-15
T05105,C1593,P520,8,173.45,2025-04-07
T05106,C1491,P254,6,94.41,2025-03-21
T05107,C1577,P290,5,368.15,2025-02-07
T05108,C1885,P206,2,46.73,2025-06-18
T05109,C1113,P186,10,295.45,2025-04-29
T05110,C1320,P373,5,259.92,2025-04-14
T05111,C1159,P214,4,402.03,2025-01-20
T05112,C1671,P254,4,238.34,2025-05-08
T05113,C1995,P292,4,40.32,2025-01-01
T05114,C1507,P359,9,254.28,2025-06-24
T05115,C1005,P396,8,395.37,2025-02-11
T05116,C1854,P102,5,195.3,2025-05-14
T05117,C1549,P129,9,316.48,2025-05-03
T05118,C1953,P355,1,72.23,2025-02-02
T05119,C1873,P259,5,498.23,2025-01-06
T05120,C1185,P358,6,223.83,2025-01-14
T05121,C1115,P438,7,154.92,2025-04-02
T05122,C1407,P491,3,340.21,2025-03-25
T05123,C1502,P353,10,209.09,2025-03-28
T05124,C1547,P532,3,436.38,2025-06-10
T05125,C1742,P132,6,258.21,2025-02-24
T05126,C1980,P573,7,248.99,2025-02-28
T05127,C1396,P263,3,451.74,2025-02-24
T05128,C1126,P130,8,356.07,2025-02-15
T05129,C1513,P346,9,245.92,2025-03-07
T05130,C1580,P368,9,214.74,2025-05-07
T05131,C1333,P202,1,345.76,2025-03-30
T05132,C1517,P359,9,133.87,2025-04-27
T05133,C1862,P109,1,83.69,2025-04-24
T05134,C1121,P427,1,191.65,2025-03-05
T05135,C1369,P215,5,121.17,2025-02-22
T05136,C1920,P433,3,245.35,2025-05-10
T05137,C1960,P162,2,193.24,2025-06-04
T05138,C1383,P404,10,197.69,2025-05-13
T05139,C1927,P181,9,292.52,2025-05-28
T05140,C1868,P171,6,99.14,2025-04-20
T05141,C1066,P276,2,156.94,2025-04-07
T05142,C1250,P184,7,212.77,2025-01-08
T05143,C1071,P424,10,352.86,2025-05-18
T05144,C1652,P379,1,170.7,2025-03-09
T05145,C1393,P362,5,270.73,2025-01-09
T05146,C1631,P112,10,228.09,2025-02-26
T05147,C1324,P133,5,223.75,2025-03-29
T05148,C1648,P482,10,52.13,2025-02-15
T05149,C1900,P268,2,415.01,2025-03-19
T05150,C1608,P131,4,95.09,2025-06-27
T05151,C1192,P209,1,315.42,2025-03-10
T05152,C1397,P279,1,58.62,2025-03-20
T05153,C1940,P339,4,351.11,2025-04-19
T05154,C1960,P231,9,147.18,2025-06-13
T05155,C1874,P520,5,338.14,2025-06-20
T05156,C1651,P144,8,183.67,2025-01-10
T05157,C1051,P399,2,207.46,2025-04-06
T05158,C1526,P452,6,97.68,2025-05-17
T05159,C1741,P518,2,331.58,2025-01-31
T05160,C1806,P505,3,191.01,2025-05-01
T05161,C1421,P114,6,88.37,2025-06-15
T05162,C1544,P166,2,302.89,2025-06-01
T05163,C1412,P112,6,347.51,2025-05-12
T05164,C1894,P200,6,477.3,2025-06-30
T05165,C1241,P285,3,229.53,2025-02-03
T05166,C1142,P535,10,291.2,2025-05-16
T05167,C1559,P124,3,14.32,2025-04-28
T05168,C1112,P384,8,462.65,2025-05-22
T05169,C1449,P196,6,310.01,2025-01-05
T05170,C1962,P538,2,125.5,2025-03-13
T05171,C1887,P558,5,106.97,2025-01-25
T05172,C1403,P236,3,100.76,2025-04-30
T05173,C1122,P255,6,167.82,2025-01-23
T05174,C1427,P183,4,356.83,2025-03-23
T05175,C1652,P161,1,97.28,2025-06-30
T05176,C1818,P405,5,292.73,2025-02-14
T05177,C1807,P405,9,464.58,2025-03-06
T05178,C1514,P202,9,455.56,2025-03-09
T05179,C1152,P390,2,436.63,2025-04-22
T05180,C1478,P222,7,323.43,2025-04-23
T05181,C1636,P261,5,222.83,2025-04-28
T05182,C1013,P361,9,413.72,2025-04-21
T05183,C1820,P569,10,438.2,2025-06-21
T05184,C1110,P110,3,260.92,2025-04-11
T05185,C1811,P512,10,471.82,2025-02-22
T05186,C1746,P559,8,217.55,2025-03-18
T05187,C1789,P150,3,170.4,2025-06-03
T05188,C1442,P240,3,366.52,2025-01-25
T05189,C1257,P465,4,444.37,2025-04-30
T05190,C1432,P243,7,15.44,2025-06-14
T05191,C1309,P409,5,23.39,2025-03-04
T05192,C1794,P189,4,422.8,2025-02-10
T05193,C1588,P349,7,41.86,2025-06-16
T05194,C1751,P365,5,84.27,2025-01-20
T05195,C1626,P594,3,346.16,2025-01-12
T05196,C1227,P267,3,269.7,2025-02-28
T05197,C1358,P214,6,141.18,2025-05-05
T05198,C1543,P235,8,17.57,2025-04-25
T05199,C1637,P584,8,422.61,2025-04-19
T05200,C1154,P515,9,309.55,2025-05-28
T05201,C1555,P356,8,499.03,2025-03-08
T05202,C1519,P336,6,161.17,2025-05-12
T05203,C1293,P232,7,190.73,2025-03-03
T05204,C1135,P275,9,434.69,2025-02-17
T05205,C1071,P269,10,160.71,2025-06-30
T05206,C1177,P200,4,309.37,2025-05-07
T05207,C1926,P300,4,366.61,2025-02-28
T05208,C1764,P536,10,38.82,2025-02-23
T05209,C1093,P191,2,435.59,2025-02-26
T05210,C1583,P416,8,243.53,2025-05-09
T05211,C1517,P513,7,173.21,2025-02-26
T05212,C1820,P384,2,106.99,2025-06-13
T05213,C1395,P214,10,85.6,2025-05-15
T05214,C1490,P496,4,67.87,2025-03-03
T05215,C1734,P587,4,333.42,2025-05-17
T05216,C1539,P390,8,273.23,2025-03-13
T05217,C1321,P568,10,391.54,2025-06-23
T05218,C1441,P120,7,162.11,2025-01-09
T05219,C1064,P341,8,88.47,2025-02-04
T05220,C1853,P523,9,197.01,2025-03-24
T05221,C1775,P257,1,488.0,2025-02-15
T05222,C1382,P477,2,212.69,2025-04-12
T05223,C1445,P346,9,184.93,2025-05-25
T05224,C1475,P198,5,461.19,2025-05-27
T05225,C1758,P479,7,196.93,2025-04-24
T05226,C1470,P170,6,357.08,2025-03-17
T05227,C1504,P413,8,188.7,2025-04-26
T05228,C1029,P348,2,125.95,2025-04-15
T05229,C1609,P107,9,34.09,2025-03-06
T05230,C1398,P112,4,101.51,2025-04-08
T05231,C1498,P485,8,463.66,2025-05-04
T05232,C1295,P474,3,376.8,2025-06-15
T05233,C1111,P530,3,465.26,2025-04-03
T05234,C1255,P452,6,463.61,2025-05-21
T05235,C1282,P319,6,421.55,2025-04-16
T05236,C1081,P528,2,253.49,2025-03-20
T05237,C1238,P385,9,39.14,2025-03-02
T05238,C1968,P206,10,425.72,2025-02-22
T05239,C1317,P349,9,84.52,2025-02-24
T05240,C1837,P562,6,467.44,2025-03-28
T05241,C1974,P154,1,200.01,2025-05-02
T05242,C1715,P517,9,233.81,2025-05-25
T05243,C1475,P598,5,172.45,2025-04-19
T05244,C1914,P409,8,496.52,2025-03-31
T05245,C1190,P559,2,101.13,2025-04-27
T05246,C1494,P303,1,130.14,2025-03-19
T05247,C1571,P114,1,300.36,2025-03-22
T05248,C1163,P473,8,366.1,2025-04-13
T05249,C1006,P296,1,265.88,2025-01-03
T05250,C1929,P571,1,383.13,2025-04-04
T05251,C1070,P391,3,496.76,2025-06-10
T05252,C1336,P387,6,276.0,2025-04-30
T05253,C1592,P595,5,191.95,2025-01-03
T05254,C1272,P191,3,417.13,2025-06-08
T05255,C1404,P201,8,212.31,2025-03-03
T05256,C1854,P228,3,299.25,2025-06-13
T05257,C1958,P395,4,41.51,2025-04-09
T05258,C1726,P527,6,212.49,2025-03-10
T05259,C1335,P478,7,306.42,2025-02-24
T05260,C1548,P452,10,302.24,2025-02-01
T05261,C1801,P449,1,308.05,2025-03-05
T05262,C1966,P428,3,331.54,2025-02-15
T05263,C1608,P485,3,272.1,2025-05-18
T05264,C1145,P206,9,423.98,2025-02-03
T05265,C1939,P331,9,284.27,2025-01-23
T05266,C1631,P254,8,310.24,2025-05-13
T05267,C1499,P275,7,417.65,2025-04-02
T05268,C1572,P235,10,127.78,2025-05-07
T05269,C1064,P178,3,277.45,2025-03-30
T05270,C1056,P397,7,343.54,2025-04-18
T05271,C1521,P545,10,251.77,2025-06-27
T05272,C1991,P120,2,339.96,2025-04-06
T05273,C1450,P255,9,23.92,2025-02-21
T05274,C1383,P425,2,194.39,2025-02-10
T05275,C1995,P353,10,199.66,2025-03-14
T05276,C1785,P198,6,244.2,2025-06-25
T05277,C1232,P450,1,326.69,2025-01-06
T05278,C1676,P474,10,339.22,2025-01-14
T05279,C1699,P150,1,389.82,2025-04-17
T05280,C1434,P296,6,231.57,2025-04-30
T05281,C1296,P277,4,59.65,2025-06-11
T05282,C1322,P414,1,30.75,2025-03-28
T05283,C1585,P255,8,42.66,2025-03-22
T05284,C1769,P231,8,190.84,2025-04-14
T05285,C1217,P372,1,448.94,2025-03-30
T05286,C1819,P294,2,177.11,2025-05-25
T05287,C1951,P164,10,398.05,2025-01-08
T05288,C1528,P449,10,236.18,2025-04-24
T05289,C1750,P499,4,312.88,2025-06-15
T05290,C1013,P386,9,193.34,2025-03-10
T05291,C1009,P258,6,224.56,2025-03-22
T05292,C1107,P479,6,362.24,2025-01-15
T05293,C1604,P202,7,95.57,2025-03-13
T05294,C1762,P353,1,87.11,2025-05-05
T05295,C1161,P324,8,103.51,2025-02-13
T05296,C1465,P142,3,484.56,2025-03-04
T05297,C1548,P364,3,222.46,2025-06-23
T05298,C1723,P438,2,399.65,2025-01-01
T05299,C1371,P185,10,110.02,2025-06-01
T05300,C1348,P572,3,200.97,2025-04-21
T05301,C1831,P431,3,252.19,2025-01-02
T05302,C1825,P427,6,497.85,2025-04-18
T05303,C1945,P395,6,333.3,2025-03-27
T05304,C1652,P287,3,202.02,2025-01-12
T05305,C1370,P509,6,89.87,2025-02-19
T05306,C1161,P290,10,111.98,2025-02-11
T05307,C1218,P382,1,414.53,2025-05-18
T05308,C1562,P123,4,499.07,2025-04-26
T05309,C1543,P127,2,431.3,2025-06-19
T05310,C1821,P119,10,56.47,2025-05-10
T05311,C1210,P276,3,161.87,2025-04-16
T05312,C1809,P351,2,411.55,2025-06-10
T05313,C1236,P517,5,305.71,2025-01-24
T05314,C1477,P534,1,433.68,2025-01-14
T05315,C1112,P581,9,214.71,2025-04-26
T05316,C1126,P358,9,424.38,2025-05-28
T05317,C1176,P294,8,442.85,2025-06-12
T05318,C1810,P127,4,150.9,2025-06-29
T05319,C1858,P336,8,172.29,2025-01-18
T05320,C1004,P215,1,423.33,2025-04-11
T05321,C1788,P359,2,227.46,2025-01-01
T05322,C1755,P385,6,434.49,2025-04-26
T05323,C1083,P292,7,289.93,2025-04-14
T05324,C1600,P489,10,92.8,2025-04-29
T05325,C1351,P124,10,257.51,2025-02-27
T05326,C1145,P371,8,297.95,2025-02-22
T05327,C1233,P487,9,436.78,2025-02-01
T05328,C1410,P418,1,15.72,2025-04-12
T05329,C1227,P325,10,106.19,2025-03-29
T05330,C1370,P584,3,37.63,2025-02-03
T05331,C1989,P471,1,31.78,2025-01-23
T05332,C1788,P489,5,40.19,2025-03-14
T05333,C1523,P143,5,204.26,2025-06-20
T05334,C1421,P289,10,85.07,2025-01-22
T05335,C1466,P466,6,219.77,2025-05-24
T05336,C1275,P511,3,187.19,2025-01-04
T05337,C1829,P388,2,430.82,2025-01-03
T05338,C1508,P207,2,470.23,2025-02-15
T05339,C1415,P127,9,167.63,2025-05-01
T05340,C1253,P508,7,420.09,2025-01-18
T05341,C1963,P334,1,295.49,2025-03-08
T05342,C1869,P295,7,121.09,2025-04-10
T05343,C1316,P176,8,234.33,2025-05-10
T05344,C1393,P554,9,121.92,2025-03-21
T05345,C1335,P184,5,195.01,2025-04-11
T05346,C1427,P527,6,80.05,2025-04-22
T05347,C1249,P488,3,464.1,2025-03-19
T05348,C1398,P115,1,204.7,2025-04-13
T05349,C1548,P427,1,476.8,2025-01-30
T05350,C1499,P111,7,40.19,2025-03-18
T05351,C1630,P339,6,73.48,2025-02-17
T05352,C1664,P559,8,269.76,2025-02-28
T05353,C1761,P539,5,282.46,2025-03-03
T05354,C1338,P223,10,127.41,2025-06-14
T05355,C1776,P306,7,312.73,2025-06-08
T05356,C1045,P215,3,316.47,2025-01-19
T05357,C1145,P563,9,216.19,2025-05-04
T05358,C1089,P191,3,128.65,2025-05-14
T05359,C1766,P450,4,12.29,2025-05-01
T05360,C1407,P134,9,256.2,2025-05-07
T05361,C1928,P417,1,192.7,2025-03-14
T05362,C1476,P485,8,477.92,2025-03-01
T05363,C1782,P212,7,112.59,2025-06-18
T05364,C1169,P435,7,302.56,2025-01-05
T05365,C1428,P582,4,82.79,2025-02-17
T05366,C1234,P248,7,441.05,2025-04-02
T05367,C1279,P431,4,235.81,2025-01-19
T05368,C1639,P433,10,15.51,2025-01-11
T05369,C1864,P362,1,218.43,2025-01-03
T05370,C1718,P109,3,148.41,2025-05-21
T05371,C1788,P197,1,474.97,2025-03-10
T05372,C1572,P400,9,242.28,2025-04-23
T05373,C1626,P573,6,106.24,2025-01-03
T05374,C1756,P427,5,370.3,2025-04-14
T05375,C1861,P527,10,185.08,2025-01-30
T05376,C1781,P316,10,56.51,2025-01-04
T05377,C1198,P220,2,368.61,2025-05-21
T05378,C1958,P579,10,84.1,2025-05-24
T05379,C1552,P185,2,421.91,2025-03-03
T05380,C1060,P547,7,47.23,2025-04-25
T05381,C1504,P341,4,270.61,2025-03-28
T05382,C1442,P104,3,171.59,2025-06-21
T05383,C1360,P191,1,16.42,2025-03-19
T05384,C1657,P571,2,315.67,2025-01-07
T05385,C1253,P387,3,196.14,2025-05-22
T05386,C1605,P374,7,461.22,2025-06-04
T05387,C1405,P143,8,397.49,2025-04-09
T05388,C1569,P232,2,472.42,2025-02-20
T05389,C1044,P229,5,460.16,2025-05-10
T05390,C1160,P451,10,186.62,2025-05-26
T05391,C1569,P170,1,451.7,2025-05-31
T05392,C1787,P563,9,296.87,2025-05-02
T05393,C1578,P179,7,285.95,2025-03-17
T05394,C1759,P545,2,362.49,2025-02-24
T05395,C1616,P483,8,201.12,2025-01-14
T05396,C1904,P132,5,449.66,2025-05-15
T05397,C1040,P375,10,17.5,2025-03-30
T05398,C1438,P421,1,137.98,2025-02-05
T05399,C1146,P346,8,69.61,2025-04-30
T05400,C1401,P525,6,99.38,2025-02-28
T05401,C1497,P474,3,277.15,2025-01-01
T05402,C1869,P108,8,155.92,2025-05-11
T05403,C1149,P288,4,329.24,2025-06-09
T05404,C1211,P262,3,448.38,2025-02-09
T05405,C1120,P138,6,225.63,2025-02-17
T05406,C1603,P163,3,264.15,2025-02-18
T05407,C1802,P468,1,347.0,2025-06-14
T05408,C1524,P446,5,309.65,2025-04-28
T05409,C1193,P502,7,149.37,2025-06-11
T05410,C1711,P310,4,365.06,2025-05-20
T05411,C1968,P563,7,282.23,2025-03-14
T05412,C1533,P308,4,29.71,2025-04-24
T05413,C1994,P350,10,258.91,2025-05-30
T05414,C1080,P229,4,220.47,2025-03-31
T05415,C1475,P537,8,316.44,2025-05-16
T05416,C1208,P460,10,394.31,2025-06-27
T05417,C1821,P150,9,54.29,2025-05-28
T05418,C1124,P164,6,268.1,2025-04-15
T05419,C1731,P208,2,462.36,2025-05-16
T05420,C1253,P143,9,115.91,2025-02-22
T05421,C1624,P247,10,88.33,2025-01-22
T05422,C1221,P439,1,459.06,2025-06-16
T05423,C1395,P563,1,266.42,2025-03-07
T05424,C1122,P392,5,370.93,2025-02-15
T05425,C1676,P195,5,151.51,2025-03-04
T05426,C1996,P229,1,280.26,2025-04-22
T05427,C1892,P215,3,382.91,2025-06-03
T05428,C1678,P122,2,148.16,2025-06-07
T05429,C1956,P384,8,102.82,2025-04-05
T05430,C1315,P329,3,369.39,2025-04-13
T05431,C1699,P343,7,145.36,2025-01-10
T05432,C1350,P480,9,72.23,2025-03-03
T05433,C1041,P217,7,448.95,2025-02-19
T05434,C1458,P524,3,371.57,2025-06-27
T05435,C1176,P249,4,283.46,2025-04-27
T05436,C1109,P254,10,28.98,2025-04-08
T05437,C1946,P523,4,95.17,2025-03-11
T05438,C1966,P107,10,338.9,2025-02-24
T05439,C1166,P141,3,439.97,2025-06-20
T05440,C1460,P515,5,499.36,2025-02-13
T05441,C1101,P250,10,369.54,2025-03-12
T05442,C1056,P247,10,432.08,2025-01-14
T05443,C1867,P211,7,113.76,2025-01-04
T05444,C1973,P401,3,355.71,2025-02-14
T05445,C1486,P365,1,351.36,2025-06-14
T05446,C1691,P167,7,263.28,2025-05-24
T05447,C1627,P489,8,469.33,2025-06-03
T05448,C1772,P204,4,289.11,2025-02-01
T05449,C1913,P127,4,65.13,2025-03-26
T05450,C1543,P310,8,465.42,2025-03-05
T05451,C1759,P501,2,346.39,2025-06-28
T05452,C1790,P556,6,263.8,2025-05-15
T05453,C1000,P350,9,438.34,2025-04-12
T05454,C1097,P265,10,162.05,2025-06-15
T05455,C1345,P290,1,22.39,2025-05-17
T05456,C1457,P481,3,255.89,2025-02-22
T05457,C1628,P378,10,340.52,2025-05-05
T05458,C1993,P277,6,422.07,2025-02-20
T05459,C1561,P207,3,373.15,2025-05-31
T05460,C1033,P150,5,170.17,2025-02-02
T05461,C1807,P325,1,111.13,2025-03-23
T05462,C1797,P301,8,28.96,2025-03-03
T05463,C1836,P127,5,369.79,2025-03-02
T05464,C1121,P455,7,159.5,2025-05-20
T05465,C1864,P276,2,289.3,2025-01-30
T05466,C1751,P122,3,494.65,2025-02-12
T05467,C1579,P400,5,28.2,2025-04-01
T05468,C1638,P591,4,234.53,2025-05-02
T05469,C1046,P377,1,250.73,2025-01-04
T05470,C1855,P440,6,350.57,2025-02-14
T05471,C1271,P193,5,359.58,2025-02-14
T05472,C1175,P266,10,383.5,2025-01-11
T05473,C1563,P570,2,444.92,2025-02-13
T05474,C1232,P443,2,422.63,2025-06-28
T05475,C1214,P199,7,18.45,2025-02-09
T05476,C1185,P254,9,168.26,2025-06-24
T05477,C1285,P199,5,123.52,2025-02-22
T05478,C1538,P123,9,131.31,2025-06-27
T05479,C1952,P269,3,337.36,2025-06-10
T05480,C1646,P149,6,87.22,2025-06-28
T05481,C1536,P448,3,442.74,2025-01-20
T05482,C1468,P508,10,96.77,2025-04-23
T05483,C1440,P123,2,498.24,2025-05-24
T05484,C1028,P588,7,142.63,2025-05-20
T05485,C1177,P237,8,329.04,2025-03-26
T05486,C1761,P343,7,236.45,2025-04-28
T05487,C1040,P369,2,364.43,2025-06-11
T05488,C1989,P141,10,257.75,2025-02-01
T05489,C1621,P334,4,82.88,2025-06-08
T05490,C1226,P346,10,376.94,2025-04-21
T05491,C1655,P501,9,402.54,2025-03-15
T05492,C1247,P246,2,443.47,2025-06-08
T05493,C1444,P310,2,483.44,2025-02-26
T05494,C1922,P474,6,468.22,2025-04-06
T05495,C1096,P369,10,82.6,2025-04-04
T05496,C1975,P138,5,381.21,2025-03-21
T05497,C1671,P542,2,394.08,2025-04-06
T05498,C1637,P156,8,310.97,2025-06-08
T05499,C1863,P237,8,21.47,2025-06-02
T05500,C1336,P471,9,228.48,2025-02-14
T05501,C1211,P459,9,341.94,2025-03-12
T05502,C1166,P464,6,11.78,2025-04-12
T05503,C1691,P491,9,491.19,2025-04-08
T05504,C1219,P205,5,109.2,2025-05-13
T05505,C1619,P171,8,342.42,2025-05-28
T05506,C1996,P389,1,173.08,2025-05-18
T05507,C1616,P521,8,416.82,2025-05-03
T05508,C1733,P594,10,82.03,2025-02-24
T05509,C1925,P458,4,267.45,2025-03-18
T05510,C1707,P278,10,342.99,2025-05-06
T05511,C1264,P172,2,442.08,2025-04-09
T05512,C1005,P397,6,402.11,2025-05-08
T05513,C1361,P502,6,59.4,2025-01-18
T05514,C1949,P195,9,392.93,2025-05-16
T05515,C1844,P215,5,436.05,2025-04-13
T05516,C1083,P400,7,380.93,2025-05-08
T05517,C1539,P570,10,78.63,2025-05-18
T05518,C1278,P497,4,148.87,2025-06-11
T05519,C1125,P179,10,359.25,2025-05-14
T05520,C1493,P292,10,83.87,2025-05-12
T05521,C1099,P522,10,299.16,2025-05-07
T05522,C1030,P469,1,248.69,2025-05-10
T05523,C1979,P286,4,11.77,2025-02-03
T05524,C1571,P203,1,195.98,2025-06-29
T05525,C1859,P380,3,120.64,2025-04-30
T05526,C1741,P442,1,393.51,2025-05-05
T05527,C1745,P586,6,189.07,2025-04-16
T05528,C1862,P475,5,136.92,2025-02-28
T05529,C1247,P561,4,354.33,2025-06-29
T05530,C1342,P387,8,480.23,2025-04-24
T05531,C1309,P353,2,94.59,2025-04-02
T05532,C1972,P132,4,170.19,2025-04-17
T05533,C1066,P526,3,131.46,2025-02-20
T05534,C1588,P222,3,309.44,2025-06-19
T05535,C1219,P518,8,489.94,2025-04-11
T05536,C1151,P355,5,188.15,2025-03-31
T05537,C1912,P127,7,146.85,2025-03-22
T05538,C1568,P444,1,483.36,2025-03-13
T05539,C1122,P346,6,354.75,2025-05-18
T05540,C1850,P328,5,336.15,2025-02-20
T05541,C1551,P549,4,217.93,2025-04-25
T05542,C1934,P273,9,250.82,2025-02-25
T05543,C1187,P159,1,48.8,2025-06-08
T05544,C1414,P318,6,389.73,2025-05-16
T05545,C1379,P318,10,144.23,2025-06-23
T05546,C1022,P106,5,293.51,2025-05-30
T05547,C1095,P326,1,212.44,2025-05-08
T05548,C1639,P421,5,440.4,2025-05-12
T05549,C1757,P116,1,302.78,2025-01-05
T05550,C1362,P547,2,37.56,2025-05-30
T05551,C1340,P234,3,337.92,2025-01-04
T05552,C1588,P331,10,120.41,2025-06-02
T05553,C1821,P198,9,272.09,2025-06-04
T05554,C1134,P311,1,202.69,2025-06-15
T05555,C1549,P442,6,291.5,2025-02-16
T05556,C1978,P193,7,148.23,2025-03-11
T05557,C1668,P301,8,465.84,2025-04-26
T05558,C1059,P457,5,343.86,2025-05-15
T05559,C1235,P485,6,44.57,2025-01-18
T05560,C1376,P202,3,472.32,2025-03-13
T05561,C1708,P336,8,290.89,2025-06-18
T05562,C1505,P345,8,84.72,2025-01-31
T05563,C1879,P430,2,148.56,2025-05-20
T05564,C1280,P441,9,51.42,2025-06-06
T05565,C1920,P204,3,298.34,2025-05-21
T05566,C1483,P241,7,313.43,2025-06-16
T05567,C1821,P121,6,404.13,2025-03-19
T05568,C1363,P375,10,372.03,2025-04-21
T05569,C1716,P256,9,215.21,2025-02-10
T05570,C1876,P240,7,222.73,2025-02-16
T05571,C1371,P561,5,213.09,2025-04-12
T05572,C1360,P401,6,263.54,2025-04-14
T05573,C1270,P177,1,450.09,2025-02-25
T05574,C1006,P189,6,265.4,2025-02-05
T05575,C1305,P398,9,205.0,2025-05-15
T05576,C1184,P559,6,385.88,2025-04-16
T05577,C1604,P102,7,441.19,2025-03-28
T05578,C1998,P514,2,202.14,2025-04-29
T05579,C1236,P100,8,266.59,2025-03-25
T05580,C1829,P240,9,185.07,2025-05-26
T05581,C1657,P514,6,290.3,2025-03-14
T05582,C1462,P157,10,141.32,2025-04-15
T05583,C1372,P132,8,234.89,2025-02-03
T05584,C1854,P437,7,177.18,2025-02-16
T05585,C1292,P438,8,426.54,2025-01-11
T05586,C1014,P444,10,63.05,2025-03-24
T05587,C1118,P512,7,472.16,2025-05-11
